Book,Line,Locus,Hero,Epithet,Speaker,Addressee,Greek
24,196,24.196,ΑΧΙΛΛΕΥΣ,κε,Priam,Hecuba,δῶρα δ’ Ἀχιλλῆϊ φερέμεν τά κε θυμὸν ἰήνῃ.
24,196,24.196,ΑΧΙΛΛΕΥΣ,θυμὸν,Priam,Hecuba,δῶρα δ’ Ἀχιλλῆϊ φερέμεν τά κε θυμὸν ἰήνῃ.
24,196,24.196,ΑΧΙΛΛΕΥΣ,ἰήνῃ,Priam,Hecuba,δῶρα δ’ Ἀχιλλῆϊ φερέμεν τά κε θυμὸν ἰήνῃ.
24,217,24.217,ΠΡΙΑΜΟΣ,τὴν,,,τὴν δ’ αὖτε προσέειπε γέρων Πρίαμος θεοειδής·
24,217,24.217,ΠΡΙΑΜΟΣ,δ’,,,τὴν δ’ αὖτε προσέειπε γέρων Πρίαμος θεοειδής·
24,217,24.217,ΠΡΙΑΜΟΣ,αὖτε,,,τὴν δ’ αὖτε προσέειπε γέρων Πρίαμος θεοειδής·
24,217,24.217,ΠΡΙΑΜΟΣ,προσέειπε,,,τὴν δ’ αὖτε προσέειπε γέρων Πρίαμος θεοειδής·
24,217,24.217,ΠΡΙΑΜΟΣ,γέρων,,,τὴν δ’ αὖτε προσέειπε γέρων Πρίαμος θεοειδής·
24,217,24.217,ΠΡΙΑΜΟΣ,θεοειδής,,,τὴν δ’ αὖτε προσέειπε γέρων Πρίαμος θεοειδής·
24,217,24.217,ΠΡΙΑΜΟΣ,γέρων Πρίαμος θεοειδής,,,τὴν δ’ αὖτε προσέειπε γέρων Πρίαμος θεοειδής·
24,217,24.217,ΠΡΙΑΜΟΣ,Πρίαμος θεοειδής,,,τὴν δ’ αὖτε προσέειπε γέρων Πρίαμος θεοειδής·
24,226,24.226,ΑΧΙΛΛΕΥΣ,βούλομαι,Priam,Hecuba,βούλομαι· αὐτίκα γάρ με κατακτείνειεν Ἀχιλλεὺς
24,226,24.226,ΑΧΙΛΛΕΥΣ,αὐτίκα,Priam,Hecuba,βούλομαι· αὐτίκα γάρ με κατακτείνειεν Ἀχιλλεὺς
24,226,24.226,ΑΧΙΛΛΕΥΣ,γάρ,Priam,Hecuba,βούλομαι· αὐτίκα γάρ με κατακτείνειεν Ἀχιλλεὺς
24,226,24.226,ΑΧΙΛΛΕΥΣ,με,Priam,Hecuba,βούλομαι· αὐτίκα γάρ με κατακτείνειεν Ἀχιλλεὺς
24,226,24.226,ΑΧΙΛΛΕΥΣ,κατακτείνειεν,Priam,Hecuba,βούλομαι· αὐτίκα γάρ με κατακτείνειεν Ἀχιλλεὺς
24,249,24.249,ΠΑΡΙΣ,νεικείων,,,νεικείων Ἕλενόν τε Πάριν τ’ Ἀγάθωνά τε δῖον
24,249,24.249,ΠΑΡΙΣ,τε,,,νεικείων Ἕλενόν τε Πάριν τ’ Ἀγάθωνά τε δῖον
24,249,24.249,ΠΑΡΙΣ,τ’,,,νεικείων Ἕλενόν τε Πάριν τ’ Ἀγάθωνά τε δῖον
24,249,24.249,ΠΑΡΙΣ,τε,,,νεικείων Ἕλενόν τε Πάριν τ’ Ἀγάθωνά τε δῖον
24,249,24.249,ΠΑΡΙΣ,δῖον,,,νεικείων Ἕλενόν τε Πάριν τ’ Ἀγάθωνά τε δῖον
24,249,24.249,ΠΑΡΙΣ,Ἕλενόν τε Πάριν τ’ Ἀγάθωνά τε δῖον,,,νεικείων Ἕλενόν τε Πάριν τ’ Ἀγάθωνά τε δῖον
24,249,24.249,ΠΑΡΙΣ,Πάριν τ’ Ἀγάθωνά τε δῖον,,,νεικείων Ἕλενόν τε Πάριν τ’ Ἀγάθωνά τε δῖον
24,249,24.249,ΠΑΡΙΣ,Ἀγάθωνά τε δῖον,,,νεικείων Ἕλενόν τε Πάριν τ’ Ἀγάθωνά τε δῖον
24,254,24.254,ΕΚΤΩΡ,ὠφέλετ’,Priam,Agathon; Antiphonus; Deiphobus; Dius; Helenus; Hippothous; Pammon; Paris; Polites,Ἕκτορος ὠφέλετ’ ἀντὶ θοῇς ἐπὶ νηυσὶ πεφάσθαι.
24,254,24.254,ΕΚΤΩΡ,ἀντὶ,Priam,Agathon; Antiphonus; Deiphobus; Dius; Helenus; Hippothous; Pammon; Paris; Polites,Ἕκτορος ὠφέλετ’ ἀντὶ θοῇς ἐπὶ νηυσὶ πεφάσθαι.
24,254,24.254,ΕΚΤΩΡ,θοῇς,Priam,Agathon; Antiphonus; Deiphobus; Dius; Helenus; Hippothous; Pammon; Paris; Polites,Ἕκτορος ὠφέλετ’ ἀντὶ θοῇς ἐπὶ νηυσὶ πεφάσθαι.
24,254,24.254,ΕΚΤΩΡ,ἐπὶ,Priam,Agathon; Antiphonus; Deiphobus; Dius; Helenus; Hippothous; Pammon; Paris; Polites,Ἕκτορος ὠφέλετ’ ἀντὶ θοῇς ἐπὶ νηυσὶ πεφάσθαι.
24,254,24.254,ΕΚΤΩΡ,νηυσὶ,Priam,Agathon; Antiphonus; Deiphobus; Dius; Helenus; Hippothous; Pammon; Paris; Polites,Ἕκτορος ὠφέλετ’ ἀντὶ θοῇς ἐπὶ νηυσὶ πεφάσθαι.
24,254,24.254,ΕΚΤΩΡ,πεφάσθαι,Priam,Agathon; Antiphonus; Deiphobus; Dius; Helenus; Hippothous; Pammon; Paris; Polites,Ἕκτορος ὠφέλετ’ ἀντὶ θοῇς ἐπὶ νηυσὶ πεφάσθαι.
24,254,24.254,ΕΚΤΩΡ,Ἕκτορος ὠφέλετ’ ἀντὶ θοῇς,Priam,Agathon; Antiphonus; Deiphobus; Dius; Helenus; Hippothous; Pammon; Paris; Polites,Ἕκτορος ὠφέλετ’ ἀντὶ θοῇς ἐπὶ νηυσὶ πεφάσθαι.
24,254,24.254,ΕΚΤΩΡ,Ἕκτορος ὠφέλετ’ ἀντὶ θοῇς ἐπὶ νηυσὶ πεφάσθαι,Priam,Agathon; Antiphonus; Deiphobus; Dius; Helenus; Hippothous; Pammon; Paris; Polites,Ἕκτορος ὠφέλετ’ ἀντὶ θοῇς ἐπὶ νηυσὶ πεφάσθαι.
24,254,24.254,ΕΚΤΩΡ,θοῇς ἐπὶ νηυσὶ,Priam,Agathon; Antiphonus; Deiphobus; Dius; Helenus; Hippothous; Pammon; Paris; Polites,Ἕκτορος ὠφέλετ’ ἀντὶ θοῇς ἐπὶ νηυσὶ πεφάσθαι.
24,254,24.254,ΕΚΤΩΡ,νηυσὶ πεφάσθαι,Priam,Agathon; Antiphonus; Deiphobus; Dius; Helenus; Hippothous; Pammon; Paris; Polites,Ἕκτορος ὠφέλετ’ ἀντὶ θοῇς ἐπὶ νηυσὶ πεφάσθαι.
24,258,24.258,ΕΚΤΩΡ,θ’,Priam,Agathon; Antiphonus; Deiphobus; Dius; Helenus; Hippothous; Pammon; Paris; Polites,"Ἕκτορά θ’, ὃς θεὸς ἔσκε μετ’ ἀνδράσιν, οὐδὲ ἐῴκει"
24,258,24.258,ΕΚΤΩΡ,ὃς,Priam,Agathon; Antiphonus; Deiphobus; Dius; Helenus; Hippothous; Pammon; Paris; Polites,"Ἕκτορά θ’, ὃς θεὸς ἔσκε μετ’ ἀνδράσιν, οὐδὲ ἐῴκει"
24,258,24.258,ΕΚΤΩΡ,θεὸς,Priam,Agathon; Antiphonus; Deiphobus; Dius; Helenus; Hippothous; Pammon; Paris; Polites,"Ἕκτορά θ’, ὃς θεὸς ἔσκε μετ’ ἀνδράσιν, οὐδὲ ἐῴκει"
24,258,24.258,ΕΚΤΩΡ,ἔσκε,Priam,Agathon; Antiphonus; Deiphobus; Dius; Helenus; Hippothous; Pammon; Paris; Polites,"Ἕκτορά θ’, ὃς θεὸς ἔσκε μετ’ ἀνδράσιν, οὐδὲ ἐῴκει"
24,258,24.258,ΕΚΤΩΡ,μετ’,Priam,Agathon; Antiphonus; Deiphobus; Dius; Helenus; Hippothous; Pammon; Paris; Polites,"Ἕκτορά θ’, ὃς θεὸς ἔσκε μετ’ ἀνδράσιν, οὐδὲ ἐῴκει"
24,258,24.258,ΕΚΤΩΡ,"Ἕκτορά θ’ , ὃς θεὸς ἔσκε μετ’",Priam,Agathon; Antiphonus; Deiphobus; Dius; Helenus; Hippothous; Pammon; Paris; Polites,"Ἕκτορά θ’, ὃς θεὸς ἔσκε μετ’ ἀνδράσιν, οὐδὲ ἐῴκει"
24,258,24.258,ΕΚΤΩΡ,"θ’ , ὃς θεὸς ἔσκε μετ’",Priam,Agathon; Antiphonus; Deiphobus; Dius; Helenus; Hippothous; Pammon; Paris; Polites,"Ἕκτορά θ’, ὃς θεὸς ἔσκε μετ’ ἀνδράσιν, οὐδὲ ἐῴκει"
24,258,24.258,ΕΚΤΩΡ,θεὸς ἔσκε μετ’,Priam,Agathon; Antiphonus; Deiphobus; Dius; Helenus; Hippothous; Pammon; Paris; Polites,"Ἕκτορά θ’, ὃς θεὸς ἔσκε μετ’ ἀνδράσιν, οὐδὲ ἐῴκει"
24,258,24.258,ΕΚΤΩΡ,μετ’ ἀνδράσιν,Priam,Agathon; Antiphonus; Deiphobus; Dius; Helenus; Hippothous; Pammon; Paris; Polites,"Ἕκτορά θ’, ὃς θεὸς ἔσκε μετ’ ἀνδράσιν, οὐδὲ ἐῴκει"
24,278,24.278,ΠΡΙΑΜΟΣ,τούς,,,τούς ῥά ποτε Πριάμῳ Μυσοὶ δόσαν ἀγλαὰ δῶρα.
24,278,24.278,ΠΡΙΑΜΟΣ,ῥά,,,τούς ῥά ποτε Πριάμῳ Μυσοὶ δόσαν ἀγλαὰ δῶρα.
24,278,24.278,ΠΡΙΑΜΟΣ,ποτε,,,τούς ῥά ποτε Πριάμῳ Μυσοὶ δόσαν ἀγλαὰ δῶρα.
24,278,24.278,ΠΡΙΑΜΟΣ,δόσαν,,,τούς ῥά ποτε Πριάμῳ Μυσοὶ δόσαν ἀγλαὰ δῶρα.
24,278,24.278,ΠΡΙΑΜΟΣ,ἀγλαὰ,,,τούς ῥά ποτε Πριάμῳ Μυσοὶ δόσαν ἀγλαὰ δῶρα.
24,278,24.278,ΠΡΙΑΜΟΣ,δῶρα,,,τούς ῥά ποτε Πριάμῳ Μυσοὶ δόσαν ἀγλαὰ δῶρα.
24,278,24.278,ΠΡΙΑΜΟΣ,Πριάμῳ Μυσοὶ δόσαν ἀγλαὰ,,,τούς ῥά ποτε Πριάμῳ Μυσοὶ δόσαν ἀγλαὰ δῶρα.
24,278,24.278,ΠΡΙΑΜΟΣ,Μυσοὶ δόσαν ἀγλαὰ,,,τούς ῥά ποτε Πριάμῳ Μυσοὶ δόσαν ἀγλαὰ δῶρα.
24,278,24.278,ΠΡΙΑΜΟΣ,ἀγλαὰ δῶρα,,,τούς ῥά ποτε Πριάμῳ Μυσοὶ δόσαν ἀγλαὰ δῶρα.
24,279,24.279,ΠΡΙΑΜΟΣ,ἵππους,,,"ἵππους δὲ Πριάμῳ ὕπαγον ζυγόν, οὓς ὃ γεραιὸς"
24,279,24.279,ΠΡΙΑΜΟΣ,δὲ,,,"ἵππους δὲ Πριάμῳ ὕπαγον ζυγόν, οὓς ὃ γεραιὸς"
24,279,24.279,ΠΡΙΑΜΟΣ,ὕπαγον,,,"ἵππους δὲ Πριάμῳ ὕπαγον ζυγόν, οὓς ὃ γεραιὸς"
24,279,24.279,ΠΡΙΑΜΟΣ,ζυγόν,,,"ἵππους δὲ Πριάμῳ ὕπαγον ζυγόν, οὓς ὃ γεραιὸς"
24,279,24.279,ΠΡΙΑΜΟΣ,οὓς,,,"ἵππους δὲ Πριάμῳ ὕπαγον ζυγόν, οὓς ὃ γεραιὸς"
24,279,24.279,ΠΡΙΑΜΟΣ,ὃ,,,"ἵππους δὲ Πριάμῳ ὕπαγον ζυγόν, οὓς ὃ γεραιὸς"
24,279,24.279,ΠΡΙΑΜΟΣ,γεραιὸς,,,"ἵππους δὲ Πριάμῳ ὕπαγον ζυγόν, οὓς ὃ γεραιὸς"
24,279,24.279,ΠΡΙΑΜΟΣ,"ἵππους δὲ Πριάμῳ ὕπαγον ζυγόν , οὓς ὃ γεραιὸς",,,"ἵππους δὲ Πριάμῳ ὕπαγον ζυγόν, οὓς ὃ γεραιὸς"
24,279,24.279,ΠΡΙΑΜΟΣ,"Πριάμῳ ὕπαγον ζυγόν , οὓς ὃ γεραιὸς",,,"ἵππους δὲ Πριάμῳ ὕπαγον ζυγόν, οὓς ὃ γεραιὸς"
24,282,24.282,ΠΡΙΑΜΟΣ,κῆρυξ,,,κῆρυξ καὶ Πρίαμος πυκινὰ φρεσὶ μήδε’ ἔχοντες·
24,282,24.282,ΠΡΙΑΜΟΣ,καὶ,,,κῆρυξ καὶ Πρίαμος πυκινὰ φρεσὶ μήδε’ ἔχοντες·
24,282,24.282,ΠΡΙΑΜΟΣ,πυκινὰ,,,κῆρυξ καὶ Πρίαμος πυκινὰ φρεσὶ μήδε’ ἔχοντες·
24,282,24.282,ΠΡΙΑΜΟΣ,φρεσὶ,,,κῆρυξ καὶ Πρίαμος πυκινὰ φρεσὶ μήδε’ ἔχοντες·
24,282,24.282,ΠΡΙΑΜΟΣ,μήδε’,,,κῆρυξ καὶ Πρίαμος πυκινὰ φρεσὶ μήδε’ ἔχοντες·
24,282,24.282,ΠΡΙΑΜΟΣ,ἔχοντες,,,κῆρυξ καὶ Πρίαμος πυκινὰ φρεσὶ μήδε’ ἔχοντες·
24,282,24.282,ΠΡΙΑΜΟΣ,κῆρυξ καὶ Πρίαμος πυκινὰ,,,κῆρυξ καὶ Πρίαμος πυκινὰ φρεσὶ μήδε’ ἔχοντες·
24,282,24.282,ΠΡΙΑΜΟΣ,Πρίαμος πυκινὰ,,,κῆρυξ καὶ Πρίαμος πυκινὰ φρεσὶ μήδε’ ἔχοντες·
24,282,24.282,ΠΡΙΑΜΟΣ,πυκινὰ φρεσὶ,,,κῆρυξ καὶ Πρίαμος πυκινὰ φρεσὶ μήδε’ ἔχοντες·
24,299,24.299,ΠΡΙΑΜΟΣ,τὴν,,,τὴν δ’ ἀπαμειβόμενος προσέφη Πρίαμος θεοειδής·
24,299,24.299,ΠΡΙΑΜΟΣ,δ’,,,τὴν δ’ ἀπαμειβόμενος προσέφη Πρίαμος θεοειδής·
24,299,24.299,ΠΡΙΑΜΟΣ,ἀπαμειβόμενος,,,τὴν δ’ ἀπαμειβόμενος προσέφη Πρίαμος θεοειδής·
24,299,24.299,ΠΡΙΑΜΟΣ,προσέφη,,,τὴν δ’ ἀπαμειβόμενος προσέφη Πρίαμος θεοειδής·
24,299,24.299,ΠΡΙΑΜΟΣ,θεοειδής,,,τὴν δ’ ἀπαμειβόμενος προσέφη Πρίαμος θεοειδής·
24,299,24.299,ΠΡΙΑΜΟΣ,Πρίαμος θεοειδής,,,τὴν δ’ ἀπαμειβόμενος προσέφη Πρίαμος θεοειδής·
24,309,24.309,ΑΧΙΛΛΕΥΣ,δός,Priam,Zeus,"δός μ’ ἐς Ἀχιλλῆος φίλον ἐλθεῖν ἠδ’ ἐλεεινόν,"
24,309,24.309,ΑΧΙΛΛΕΥΣ,μ’,Priam,Zeus,"δός μ’ ἐς Ἀχιλλῆος φίλον ἐλθεῖν ἠδ’ ἐλεεινόν,"
24,309,24.309,ΑΧΙΛΛΕΥΣ,ἐς,Priam,Zeus,"δός μ’ ἐς Ἀχιλλῆος φίλον ἐλθεῖν ἠδ’ ἐλεεινόν,"
24,309,24.309,ΑΧΙΛΛΕΥΣ,φίλον,Priam,Zeus,"δός μ’ ἐς Ἀχιλλῆος φίλον ἐλθεῖν ἠδ’ ἐλεεινόν,"
24,309,24.309,ΑΧΙΛΛΕΥΣ,ἐλθεῖν,Priam,Zeus,"δός μ’ ἐς Ἀχιλλῆος φίλον ἐλθεῖν ἠδ’ ἐλεεινόν,"
24,309,24.309,ΑΧΙΛΛΕΥΣ,ἠδ’,Priam,Zeus,"δός μ’ ἐς Ἀχιλλῆος φίλον ἐλθεῖν ἠδ’ ἐλεεινόν,"
24,309,24.309,ΑΧΙΛΛΕΥΣ,ἐλεεινόν,Priam,Zeus,"δός μ’ ἐς Ἀχιλλῆος φίλον ἐλθεῖν ἠδ’ ἐλεεινόν,"
24,309,24.309,ΑΧΙΛΛΕΥΣ,Ἀχιλλῆος φίλον ἐλθεῖν ἠδ’ ἐλεεινόν,Priam,Zeus,"δός μ’ ἐς Ἀχιλλῆος φίλον ἐλθεῖν ἠδ’ ἐλεεινόν,"
24,309,24.309,ΑΧΙΛΛΕΥΣ,φίλον ἐλθεῖν ἠδ’ ἐλεεινόν,Priam,Zeus,"δός μ’ ἐς Ἀχιλλῆος φίλον ἐλθεῖν ἠδ’ ἐλεεινόν,"
24,309,24.309,ΑΧΙΛΛΕΥΣ,ἠδ’ ἐλεεινόν,Priam,Zeus,"δός μ’ ἐς Ἀχιλλῆος φίλον ἐλθεῖν ἠδ’ ἐλεεινόν,"
24,353,24.353,ΠΡΙΑΜΟΣ,ποτὶ,,,"Ἑρμείαν, ποτὶ δὲ Πρίαμον φάτο φώνησέν τε·"
24,353,24.353,ΠΡΙΑΜΟΣ,δὲ,,,"Ἑρμείαν, ποτὶ δὲ Πρίαμον φάτο φώνησέν τε·"
24,353,24.353,ΠΡΙΑΜΟΣ,φάτο,,,"Ἑρμείαν, ποτὶ δὲ Πρίαμον φάτο φώνησέν τε·"
24,353,24.353,ΠΡΙΑΜΟΣ,φώνησέν,,,"Ἑρμείαν, ποτὶ δὲ Πρίαμον φάτο φώνησέν τε·"
24,353,24.353,ΠΡΙΑΜΟΣ,τε,,,"Ἑρμείαν, ποτὶ δὲ Πρίαμον φάτο φώνησέν τε·"
24,372,24.372,ΠΡΙΑΜΟΣ,τὸν,,,τὸν δ’ ἠμείβετ’ ἔπειτα γέρων Πρίαμος θεοειδής·
24,372,24.372,ΠΡΙΑΜΟΣ,δ’,,,τὸν δ’ ἠμείβετ’ ἔπειτα γέρων Πρίαμος θεοειδής·
24,372,24.372,ΠΡΙΑΜΟΣ,ἠμείβετ’,,,τὸν δ’ ἠμείβετ’ ἔπειτα γέρων Πρίαμος θεοειδής·
24,372,24.372,ΠΡΙΑΜΟΣ,ἔπειτα,,,τὸν δ’ ἠμείβετ’ ἔπειτα γέρων Πρίαμος θεοειδής·
24,372,24.372,ΠΡΙΑΜΟΣ,γέρων,,,τὸν δ’ ἠμείβετ’ ἔπειτα γέρων Πρίαμος θεοειδής·
24,372,24.372,ΠΡΙΑΜΟΣ,θεοειδής,,,τὸν δ’ ἠμείβετ’ ἔπειτα γέρων Πρίαμος θεοειδής·
24,372,24.372,ΠΡΙΑΜΟΣ,γέρων Πρίαμος θεοειδής,,,τὸν δ’ ἠμείβετ’ ἔπειτα γέρων Πρίαμος θεοειδής·
24,372,24.372,ΠΡΙΑΜΟΣ,Πρίαμος θεοειδής,,,τὸν δ’ ἠμείβετ’ ἔπειτα γέρων Πρίαμος θεοειδής·
24,386,24.386,ΠΡΙΑΜΟΣ,τὸν,,,τὸν δ’ ἠμείβετ’ ἔπειτα γέρων Πρίαμος θεοειδής·
24,386,24.386,ΠΡΙΑΜΟΣ,δ’,,,τὸν δ’ ἠμείβετ’ ἔπειτα γέρων Πρίαμος θεοειδής·
24,386,24.386,ΠΡΙΑΜΟΣ,ἠμείβετ’,,,τὸν δ’ ἠμείβετ’ ἔπειτα γέρων Πρίαμος θεοειδής·
24,386,24.386,ΠΡΙΑΜΟΣ,ἔπειτα,,,τὸν δ’ ἠμείβετ’ ἔπειτα γέρων Πρίαμος θεοειδής·
24,386,24.386,ΠΡΙΑΜΟΣ,γέρων,,,τὸν δ’ ἠμείβετ’ ἔπειτα γέρων Πρίαμος θεοειδής·
24,386,24.386,ΠΡΙΑΜΟΣ,θεοειδής,,,τὸν δ’ ἠμείβετ’ ἔπειτα γέρων Πρίαμος θεοειδής·
24,386,24.386,ΠΡΙΑΜΟΣ,γέρων Πρίαμος θεοειδής,,,τὸν δ’ ἠμείβετ’ ἔπειτα γέρων Πρίαμος θεοειδής·
24,386,24.386,ΠΡΙΑΜΟΣ,Πρίαμος θεοειδής,,,τὸν δ’ ἠμείβετ’ ἔπειτα γέρων Πρίαμος θεοειδής·
24,390,24.390,ΕΚΤΩΡ,πειρᾷ,Hermes-young man,Priam,πειρᾷ ἐμεῖο γεραιὲ καὶ εἴρεαι Ἕκτορα δῖον.
24,390,24.390,ΕΚΤΩΡ,ἐμεῖο,Hermes-young man,Priam,πειρᾷ ἐμεῖο γεραιὲ καὶ εἴρεαι Ἕκτορα δῖον.
24,390,24.390,ΕΚΤΩΡ,γεραιὲ,Hermes-young man,Priam,πειρᾷ ἐμεῖο γεραιὲ καὶ εἴρεαι Ἕκτορα δῖον.
24,390,24.390,ΕΚΤΩΡ,καὶ,Hermes-young man,Priam,πειρᾷ ἐμεῖο γεραιὲ καὶ εἴρεαι Ἕκτορα δῖον.
24,390,24.390,ΕΚΤΩΡ,εἴρεαι,Hermes-young man,Priam,πειρᾷ ἐμεῖο γεραιὲ καὶ εἴρεαι Ἕκτορα δῖον.
24,390,24.390,ΕΚΤΩΡ,δῖον,Hermes-young man,Priam,πειρᾷ ἐμεῖο γεραιὲ καὶ εἴρεαι Ἕκτορα δῖον.
24,390,24.390,ΕΚΤΩΡ,γεραιὲ καὶ εἴρεαι Ἕκτορα,Hermes-young man,Priam,πειρᾷ ἐμεῖο γεραιὲ καὶ εἴρεαι Ἕκτορα δῖον.
24,390,24.390,ΕΚΤΩΡ,Ἕκτορα δῖον,Hermes-young man,Priam,πειρᾷ ἐμεῖο γεραιὲ καὶ εἴρεαι Ἕκτορα δῖον.
24,394,24.394,ΑΧΙΛΛΕΥΣ,δ’,Hermes-young man,Priam,ἡμεῖς δ’ ἑσταότες θαυμάζομεν· οὐ γὰρ Ἀχιλλεὺς
24,394,24.394,ΑΧΙΛΛΕΥΣ,ἑσταότες,Hermes-young man,Priam,ἡμεῖς δ’ ἑσταότες θαυμάζομεν· οὐ γὰρ Ἀχιλλεὺς
24,394,24.394,ΑΧΙΛΛΕΥΣ,θαυμάζομεν,Hermes-young man,Priam,ἡμεῖς δ’ ἑσταότες θαυμάζομεν· οὐ γὰρ Ἀχιλλεὺς
24,394,24.394,ΑΧΙΛΛΕΥΣ,οὐ,Hermes-young man,Priam,ἡμεῖς δ’ ἑσταότες θαυμάζομεν· οὐ γὰρ Ἀχιλλεὺς
24,394,24.394,ΑΧΙΛΛΕΥΣ,γὰρ,Hermes-young man,Priam,ἡμεῖς δ’ ἑσταότες θαυμάζομεν· οὐ γὰρ Ἀχιλλεὺς
24,394,24.394,ΑΧΙΛΛΕΥΣ,ἑσταότες θαυμάζομεν · οὐ γὰρ Ἀχιλλεὺς,Hermes-young man,Priam,ἡμεῖς δ’ ἑσταότες θαυμάζομεν· οὐ γὰρ Ἀχιλλεὺς
24,405,24.405,ΠΡΙΑΜΟΣ,τὸν,,,τὸν δ’ ἠμείβετ’ ἔπειτα γέρων Πρίαμος θεοειδής·
24,405,24.405,ΠΡΙΑΜΟΣ,δ’,,,τὸν δ’ ἠμείβετ’ ἔπειτα γέρων Πρίαμος θεοειδής·
24,405,24.405,ΠΡΙΑΜΟΣ,ἠμείβετ’,,,τὸν δ’ ἠμείβετ’ ἔπειτα γέρων Πρίαμος θεοειδής·
24,405,24.405,ΠΡΙΑΜΟΣ,ἔπειτα,,,τὸν δ’ ἠμείβετ’ ἔπειτα γέρων Πρίαμος θεοειδής·
24,405,24.405,ΠΡΙΑΜΟΣ,γέρων,,,τὸν δ’ ἠμείβετ’ ἔπειτα γέρων Πρίαμος θεοειδής·
24,405,24.405,ΠΡΙΑΜΟΣ,θεοειδής,,,τὸν δ’ ἠμείβετ’ ἔπειτα γέρων Πρίαμος θεοειδής·
24,405,24.405,ΠΡΙΑΜΟΣ,γέρων Πρίαμος θεοειδής,,,τὸν δ’ ἠμείβετ’ ἔπειτα γέρων Πρίαμος θεοειδής·
24,405,24.405,ΠΡΙΑΜΟΣ,Πρίαμος θεοειδής,,,τὸν δ’ ἠμείβετ’ ἔπειτα γέρων Πρίαμος θεοειδής·
24,406,24.406,ΑΧΙΛΛΕΥΣ,εἰ,Priam,Hermes,εἰ μὲν δὴ θεράπων Πηληϊάδεω Ἀχιλῆος
24,406,24.406,ΑΧΙΛΛΕΥΣ,μὲν,Priam,Hermes,εἰ μὲν δὴ θεράπων Πηληϊάδεω Ἀχιλῆος
24,406,24.406,ΑΧΙΛΛΕΥΣ,δὴ,Priam,Hermes,εἰ μὲν δὴ θεράπων Πηληϊάδεω Ἀχιλῆος
24,406,24.406,ΑΧΙΛΛΕΥΣ,θεράπων,Priam,Hermes,εἰ μὲν δὴ θεράπων Πηληϊάδεω Ἀχιλῆος
24,409,24.409,ΑΧΙΛΛΕΥΣ,ᾗσι,Priam,Hermes,ᾗσι κυσὶν μελεϊστὶ ταμὼν προύθηκεν Ἀχιλλεύς.
24,409,24.409,ΑΧΙΛΛΕΥΣ,κυσὶν,Priam,Hermes,ᾗσι κυσὶν μελεϊστὶ ταμὼν προύθηκεν Ἀχιλλεύς.
24,409,24.409,ΑΧΙΛΛΕΥΣ,μελεϊστὶ,Priam,Hermes,ᾗσι κυσὶν μελεϊστὶ ταμὼν προύθηκεν Ἀχιλλεύς.
24,409,24.409,ΑΧΙΛΛΕΥΣ,ταμὼν,Priam,Hermes,ᾗσι κυσὶν μελεϊστὶ ταμὼν προύθηκεν Ἀχιλλεύς.
24,409,24.409,ΑΧΙΛΛΕΥΣ,προύθηκεν,Priam,Hermes,ᾗσι κυσὶν μελεϊστὶ ταμὼν προύθηκεν Ἀχιλλεύς.
24,409,24.409,ΑΧΙΛΛΕΥΣ,ᾗσι κυσὶν,Priam,Hermes,ᾗσι κυσὶν μελεϊστὶ ταμὼν προύθηκεν Ἀχιλλεύς.
24,409,24.409,ΑΧΙΛΛΕΥΣ,ᾗσι κυσὶν μελεϊστὶ ταμὼν προύθηκεν Ἀχιλλεύς,Priam,Hermes,ᾗσι κυσὶν μελεϊστὶ ταμὼν προύθηκεν Ἀχιλλεύς.
24,409,24.409,ΑΧΙΛΛΕΥΣ,κυσὶν μελεϊστὶ,Priam,Hermes,ᾗσι κυσὶν μελεϊστὶ ταμὼν προύθηκεν Ἀχιλλεύς.
24,409,24.409,ΑΧΙΛΛΕΥΣ,μελεϊστὶ ταμὼν προύθηκεν Ἀχιλλεύς,Priam,Hermes,ᾗσι κυσὶν μελεϊστὶ ταμὼν προύθηκεν Ἀχιλλεύς.
24,412,24.412,ΑΧΙΛΛΕΥΣ,ἀλλ’,Hermes-young man,Priam,ἀλλ’ ἔτι κεῖνος κεῖται Ἀχιλλῆος παρὰ νηῒ
24,412,24.412,ΑΧΙΛΛΕΥΣ,ἔτι,Hermes-young man,Priam,ἀλλ’ ἔτι κεῖνος κεῖται Ἀχιλλῆος παρὰ νηῒ
24,412,24.412,ΑΧΙΛΛΕΥΣ,κεῖνος,Hermes-young man,Priam,ἀλλ’ ἔτι κεῖνος κεῖται Ἀχιλλῆος παρὰ νηῒ
24,412,24.412,ΑΧΙΛΛΕΥΣ,κεῖται,Hermes-young man,Priam,ἀλλ’ ἔτι κεῖνος κεῖται Ἀχιλλῆος παρὰ νηῒ
24,412,24.412,ΑΧΙΛΛΕΥΣ,παρὰ,Hermes-young man,Priam,ἀλλ’ ἔτι κεῖνος κεῖται Ἀχιλλῆος παρὰ νηῒ
24,412,24.412,ΑΧΙΛΛΕΥΣ,νηῒ,Hermes-young man,Priam,ἀλλ’ ἔτι κεῖνος κεῖται Ἀχιλλῆος παρὰ νηῒ
24,412,24.412,ΑΧΙΛΛΕΥΣ,κεῖνος κεῖται Ἀχιλλῆος,Hermes-young man,Priam,ἀλλ’ ἔτι κεῖνος κεῖται Ἀχιλλῆος παρὰ νηῒ
