Book,Line,Locus,Hero,Epithet,Speaker,Addressee,Greek
9,624,9.624,ΑΧΙΛΛΕΥΣ,αὐτάρ,Aias (son of Telamon),Odysseus,οἵ που νῦν ἕαται ποτιδέγμενοι. αὐτάρ Ἀχιλλεὺς
9,639,9.639,ΑΧΙΛΛΕΥΣ,ὠκὺς,Aias (son of Telamon),Odysseus,τὸν δ’ ἀπαμειβόμενος προσέφη πόδας ὠκὺς Ἀχιλλεύς·
9,639,9.639,ΑΧΙΛΛΕΥΣ,πόδας ὠκὺς,Aias (son of Telamon),Odysseus,τὸν δ’ ἀπαμειβόμενος προσέφη πόδας ὠκὺς Ἀχιλλεύς·
9,640,9.640,ΑΙΑΣ,διογενὲς,Aias (son of Telamon),Odysseus,Αἶαν διογενὲς Τελαμώνιε κοίρανε λαῶν
9,644,9.644,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδης,Achilles,Aias (son of Telamon),Ἀτρεΐδης ὡς εἴ τιν’ ἀτίμητον μετανάστην.
9,647,9.647,ΕΚΤΩΡ,δαΐφρονος,Achilles,Aias (son of Telamon),πρίν γ’ υἱὸν Πριάμοιο δαΐφρονος Ἕκτορα δῖον
9,647,9.647,ΕΚΤΩΡ,δῖον,Achilles,Aias (son of Telamon),πρίν γ’ υἱὸν Πριάμοιο δαΐφρονος Ἕκτορα δῖον
9,663,9.663,ΑΧΙΛΛΕΥΣ,δῖος,,,"Ἶφις ἐΰζωνος, τήν οἱ πόρε δῖος Ἀχιλλεὺς"
9,665,9.665,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδαο,,,οἳ δ’ ὅτε δὴ κλισίῃσιν ἐν Ἀτρεΐδαο γένοντο.
9,668,9.668,ΑΓΑΜΕΜΝΩΝ,πρῶτος,,,πρῶτος δ’ ἐξερέεινεν ἄναξ ἀνδρῶν Ἀγαμέμνων·
9,668,9.668,ΑΓΑΜΕΜΝΩΝ,ἄναξ ἀνδρῶν,,,πρῶτος δ’ ἐξερέεινεν ἄναξ ἀνδρῶν Ἀγαμέμνων·
9,669,9.669,ΟΔΥΣΣΕΥΣ,πολύαιν’,,,εἴπ’ ἄγε μ’ ὦ πολύαιν’ Ὀδυσεῦ μέγα κῦδος Ἀχαιῶν
9,672,9.672,ΟΔΥΣΣΕΥΣ,πολύτλας,,,τὸν δ’ αὖτε προσέειπε πολύτλας δῖος Ὀδυσσεύς·
9,672,9.672,ΟΔΥΣΣΕΥΣ,δῖος,,,τὸν δ’ αὖτε προσέειπε πολύτλας δῖος Ὀδυσσεύς·
9,673,9.673,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδη,Agamemnon,Odysseus,Ἀτρεΐδη κύδιστε ἄναξ ἀνδρῶν Ἀγάμεμνον
9,673,9.673,ΑΓΑΜΕΜΝΩΝ,ἄναξ ἀνδρῶν,Agamemnon,Odysseus,Ἀτρεΐδη κύδιστε ἄναξ ἀνδρῶν Ἀγάμεμνον
9,692,9.692,ΔΙΟΜΗΔΗΣ,ἀγαθὸς,Odysseus,Agamemnon,ὀψὲ δὲ δὴ μετέειπε βοὴν ἀγαθὸς Διομήδης·
9,692,9.692,ΔΙΟΜΗΔΗΣ,βοὴν ἀγαθὸς,Odysseus,Agamemnon,ὀψὲ δὲ δὴ μετέειπε βοὴν ἀγαθὸς Διομήδης·
9,693,9.693,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδη,,,Ἀτρεΐδη κύδιστε ἄναξ ἀνδρῶν Ἀγάμεμνον
9,693,9.693,ΑΓΑΜΕΜΝΩΝ,ἄναξ ἀνδρῶν,,,Ἀτρεΐδη κύδιστε ἄναξ ἀνδρῶν Ἀγάμεμνον
10,36,10.36,ΜΕΝΕΛΑΟΣ,πρότερος,,,τὸν πρότερος προσέειπε βοὴν ἀγαθὸς Μενέλαος·
10,36,10.36,ΜΕΝΕΛΑΟΣ,ἀγαθὸς,,,τὸν πρότερος προσέειπε βοὴν ἀγαθὸς Μενέλαος·
10,36,10.36,ΜΕΝΕΛΑΟΣ,βοὴν ἀγαθὸς,,,τὸν πρότερος προσέειπε βοὴν ἀγαθὸς Μενέλαος·
10,42,10.42,ΑΓΑΜΕΜΝΩΝ,κρείων,,,τὸν δ’ ἀπαμειβόμενος προσέφη κρείων Ἀγαμέμνων·
10,53,10.53,ΙΔΟΜΕΝΕΥΣ,κάλεσσον,Agamemnon,Menelaus,ἀλλ’ ἴθι νῦν Αἴαντα καὶ Ἰδομενῆα κάλεσσον
10,60,10.60,ΜΕΝΕΛΑΟΣ,ἀγαθὸς,,,τὸν δ’ ἠμείβετ’ ἔπειτα βοὴν ἀγαθὸς Μενέλαος·
10,60,10.60,ΜΕΝΕΛΑΟΣ,βοὴν ἀγαθὸς,,,τὸν δ’ ἠμείβετ’ ἔπειτα βοὴν ἀγαθὸς Μενέλαος·
10,64,10.64,ΑΓΑΜΕΜΝΩΝ,ἄναξ ἀνδρῶν,,,"τὸν δ’ αὖτε προσέειπεν ἄναξ ἀνδρῶν Ἀγαμέμνων,"
10,81,10.81,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδην,,,Ἀτρεΐδην προσέειπε καὶ ἐξερεείνετο μύθῳ·
10,86,10.86,ΑΓΑΜΕΜΝΩΝ,ἄναξ ἀνδρῶν,,,τὸν δ’ ἠμείβετ’ ἔπειτα ἄναξ ἀνδρῶν Ἀγαμέμνων·
10,88,10.88,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδην,Agamemnon,Nestor,"γνώσεαι Ἀτρεΐδην Ἀγαμέμνονα, τὸν περὶ πάντων"
10,102,10.102,ΝΕΣΤΩΡ,Γερήνιος,,,τὸν δ’ ἠμείβετ’ ἔπειτα Γερήνιος ἱππότα Νέστωρ·
10,102,10.102,ΝΕΣΤΩΡ,ἱππότα,,,τὸν δ’ ἠμείβετ’ ἔπειτα Γερήνιος ἱππότα Νέστωρ·
10,103,10.103,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδη,Nestor,Agamemnon,Ἀτρεΐδη κύδιστε ἄναξ ἀνδρῶν Ἀγάμεμνον
10,103,10.103,ΑΓΑΜΕΜΝΩΝ,ἄναξ ἀνδρῶν,Nestor,Agamemnon,Ἀτρεΐδη κύδιστε ἄναξ ἀνδρῶν Ἀγάμεμνον
10,109,10.109,ΔΙΟΜΗΔΗΣ,Τυδεΐδην,Nestor,Agamemnon,ἠμὲν Τυδεΐδην δουρὶ κλυτὸν ἠδ’ Ὀδυσῆα
10,109,10.109,ΔΙΟΜΗΔΗΣ,κλυτὸν,Nestor,Agamemnon,ἠμὲν Τυδεΐδην δουρὶ κλυτὸν ἠδ’ Ὀδυσῆα
10,110,10.110,ΑΙΑΣ,ταχὺν,Nestor,Agamemnon,ἠδ’ Αἴαντα ταχὺν καὶ Φυλέος ἄλκιμον υἱόν.
10,110,10.110,ΑΙΑΣ,ἄλκιμον,Nestor,Agamemnon,ἠδ’ Αἴαντα ταχὺν καὶ Φυλέος ἄλκιμον υἱόν.
10,114,10.114,ΜΕΝΕΛΑΟΣ,φίλον,Nestor,Agamemnon,ἀλλὰ φίλον περ ἐόντα καὶ αἰδοῖον Μενέλαον
10,114,10.114,ΜΕΝΕΛΑΟΣ,αἰδοῖον,Nestor,Agamemnon,ἀλλὰ φίλον περ ἐόντα καὶ αἰδοῖον Μενέλαον
10,119,10.119,ΑΓΑΜΕΜΝΩΝ,ἄναξ ἀνδρῶν,,,τὸν δ’ αὖτε προσέειπεν ἄναξ ἀνδρῶν Ἀγαμέμνων·
10,128,10.128,ΝΕΣΤΩΡ,Γερήνιος,,,τὸν δ’ ἠμείβετ’ ἔπειτα Γερήνιος ἱππότα Νέστωρ·
10,128,10.128,ΝΕΣΤΩΡ,ἱππότα,,,τὸν δ’ ἠμείβετ’ ἔπειτα Γερήνιος ἱππότα Νέστωρ·
10,137,10.137,ΟΔΥΣΣΕΥΣ,ἀτάλαντον,,,πρῶτον ἔπειτ’ Ὀδυσῆα Διὶ μῆτιν ἀτάλαντον
10,138,10.138,ΝΕΣΤΩΡ,Γερήνιος,,,ἐξ ὕπνου ἀνέγειρε Γερήνιος ἱππότα Νέστωρ
10,138,10.138,ΝΕΣΤΩΡ,ἱππότα,,,ἐξ ὕπνου ἀνέγειρε Γερήνιος ἱππότα Νέστωρ
10,143,10.143,ΝΕΣΤΩΡ,Γερήνιος,,,τὸν δ’ ἠμείβετ’ ἔπειτα Γερήνιος ἱππότα Νέστωρ·
10,143,10.143,ΝΕΣΤΩΡ,ἱππότα,,,τὸν δ’ ἠμείβετ’ ἔπειτα Γερήνιος ἱππότα Νέστωρ·
10,144,10.144,ΟΔΥΣΣΕΥΣ,διογενὲς,Nestor,Odysseus,διογενὲς Λαερτιάδη πολυμήχαν’ Ὀδυσσεῦ
10,144,10.144,ΟΔΥΣΣΕΥΣ,πολυμήχαν’,Nestor,Odysseus,διογενὲς Λαερτιάδη πολυμήχαν’ Ὀδυσσεῦ
10,148,10.148,ΟΔΥΣΣΕΥΣ,πολύμητις,,,"ὣς φάθ’, ὃ δὲ κλισίην δὲ κιὼν πολύμητις Ὀδυσσεὺς"
10,150,10.150,ΔΙΟΜΗΔΗΣ,Τυδεΐδην,,,βὰν δ’ ἐπὶ Τυδεΐδην Διομήδεα· τὸν δὲ κίχανον
10,157,10.157,ΝΕΣΤΩΡ,Γερήνιος,,,"τὸν παρστὰς ἀνέγειρε Γερήνιος ἱππότα Νέστωρ,"
10,157,10.157,ΝΕΣΤΩΡ,ἱππότα,,,"τὸν παρστὰς ἀνέγειρε Γερήνιος ἱππότα Νέστωρ,"
10,168,10.168,ΝΕΣΤΩΡ,Γερήνιος,,,τὸν δ’ αὖτε προσέειπε Γερήνιος ἱππότα Νέστωρ·
10,168,10.168,ΝΕΣΤΩΡ,ἱππότα,,,τὸν δ’ αὖτε προσέειπε Γερήνιος ἱππότα Νέστωρ·
10,175,10.175,ΑΙΑΣ,ταχὺν,Nestor,Diomedes,ἀλλ’ ἴθι νῦν Αἴαντα ταχὺν καὶ Φυλέος υἱὸν
10,200,10.200,ΕΚΤΩΡ,ὄβριμος,,,πιπτόντων· ὅθεν αὖτις ἀπετράπετ’ ὄβριμος Ἕκτωρ
10,203,10.203,ΝΕΣΤΩΡ,Γερήνιος,,,τοῖσι δὲ μύθων ἦρχε Γερήνιος ἱππότα Νέστωρ·
10,203,10.203,ΝΕΣΤΩΡ,ἱππότα,,,τοῖσι δὲ μύθων ἦρχε Γερήνιος ἱππότα Νέστωρ·
10,219,10.219,ΔΙΟΜΗΔΗΣ,ἀγαθὸς,,,τοῖσι δὲ καὶ μετέειπε βοὴν ἀγαθὸς Διομήδης·
10,219,10.219,ΔΙΟΜΗΔΗΣ,βοὴν ἀγαθὸς,,,τοῖσι δὲ καὶ μετέειπε βοὴν ἀγαθὸς Διομήδης·
10,230,10.230,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδης,,,"ἤθελε δ’ Ἀτρεΐδης δουρικλειτὸς Μενέλαος,"
10,230,10.230,ΜΕΝΕΛΑΟΣ,δουρικλειτὸς,,,"ἤθελε δ’ Ἀτρεΐδης δουρικλειτὸς Μενέλαος,"
10,233,10.233,ΑΓΑΜΕΜΝΩΝ,ἄναξ ἀνδρῶν,,,τοῖσι δὲ καὶ μετέειπεν ἄναξ ἀνδρῶν Ἀγαμέμνων·
10,234,10.234,ΔΙΟΜΗΔΗΣ,Τυδεΐδη,Agamemnon,Diomedes,Τυδεΐδη Διόμηδες ἐμῷ κεχαρισμένε θυμῷ
10,234,10.234,ΔΙΟΜΗΔΗΣ,κεχαρισμένε,Agamemnon,Diomedes,Τυδεΐδη Διόμηδες ἐμῷ κεχαρισμένε θυμῷ
10,240,10.240,ΜΕΝΕΛΑΟΣ,ξανθῷ,,,"ὣς ἔφατ’, ἔδεισεν δὲ περὶ ξανθῷ Μενελάῳ."
10,241,10.241,ΔΙΟΜΗΔΗΣ,ἀγαθὸς,,,τοῖς δ’ αὖτις μετέειπε βοὴν ἀγαθὸς Διομήδης·
10,241,10.241,ΔΙΟΜΗΔΗΣ,βοὴν ἀγαθὸς,,,τοῖς δ’ αὖτις μετέειπε βοὴν ἀγαθὸς Διομήδης·
10,243,10.243,ΟΔΥΣΣΕΥΣ,θείοιο,Diomedes,Agamemnon,"πῶς ἂν ἔπειτ’ Ὀδυσῆος ἐγὼ θείοιο λαθοίμην,"
10,248,10.248,ΟΔΥΣΣΕΥΣ,πολύτλας,,,τὸν δ’ αὖτε προσέειπε πολύτλας δῖος Ὀδυσσεύς·
10,248,10.248,ΟΔΥΣΣΕΥΣ,δῖος,,,τὸν δ’ αὖτε προσέειπε πολύτλας δῖος Ὀδυσσεύς·
10,249,10.249,ΔΙΟΜΗΔΗΣ,Τυδεΐδη,Odysseus,Diomedes,Τυδεΐδη μήτ’ ἄρ με μάλ’ αἴνεε μήτέ τι νείκει·
10,255,10.255,ΔΙΟΜΗΔΗΣ,Τυδεΐδῃ,,,Τυδεΐδῃ μὲν δῶκε μενεπτόλεμος Θρασυμήδης
10,283,10.283,ΔΙΟΜΗΔΗΣ,δεύτερος,,,δεύτερος αὖτ’ ἠρᾶτο βοὴν ἀγαθὸς Διομήδης·
10,283,10.283,ΔΙΟΜΗΔΗΣ,ἀγαθὸς,,,δεύτερος αὖτ’ ἠρᾶτο βοὴν ἀγαθὸς Διομήδης·
10,283,10.283,ΔΙΟΜΗΔΗΣ,βοὴν ἀγαθὸς,,,δεύτερος αὖτ’ ἠρᾶτο βοὴν ἀγαθὸς Διομήδης·
10,340,10.340,ΟΔΥΣΣΕΥΣ,διογενὴς,,,"διογενὴς Ὀδυσεύς, Διομήδεα δὲ προσέειπεν·"
10,356,10.356,ΕΚΤΩΡ,ὀτρύναντος,,,ἐκ Τρώων ἰέναι πάλιν Ἕκτορος ὀτρύναντος.
10,363,10.363,ΔΙΟΜΗΔΗΣ,Τυδεΐδης,,,ὣς τὸν Τυδεΐδης ἠδ’ ὃ πτολίπορθος Ὀδυσσεὺς
10,363,10.363,ΟΔΥΣΣΕΥΣ,πτολίπορθος,,,ὣς τὸν Τυδεΐδης ἠδ’ ὃ πτολίπορθος Ὀδυσσεὺς
10,367,10.367,ΔΙΟΜΗΔΗΣ,Τυδεΐδῃ,,,"Τυδεΐδῃ, ἵνα μή τις Ἀχαιῶν χαλκοχιτώνων"
10,369,10.369,ΔΙΟΜΗΔΗΣ,κρατερὸς,,,δουρὶ δ’ ἐπαΐσσων προσέφη κρατερὸς Διομήδης·
10,382,10.382,ΟΔΥΣΣΕΥΣ,πολύμητις,,,τὸν δ’ ἀπαμειβόμενος προσέφη πολύμητις Ὀδυσσεύς·
10,400,10.400,ΟΔΥΣΣΕΥΣ,πολύμητις,,,τὸν δ’ ἐπιμειδήσας προσέφη πολύμητις Ὀδυσσεύς·
10,404,10.404,ΑΧΙΛΛΕΥΣ,ἄλλῳ,Odysseus,Dolon,"ἄλλῳ γ’ ἢ Ἀχιλῆϊ, τὸν ἀθανάτη τέκε μήτηρ."
10,423,10.423,ΟΔΥΣΣΕΥΣ,πολύμητις,,,τὸν δ’ ἀπαμειβόμενος προσέφη πολύμητις Ὀδυσσεύς·
10,446,10.446,ΔΙΟΜΗΔΗΣ,κρατερὸς,,,τὸν δ’ ἄρ’ ὑπόδρα ἰδὼν προσέφη κρατερὸς Διομήδης·
10,460,10.460,ΟΔΥΣΣΕΥΣ,δῖος,,,καὶ τά γ’ Ἀθηναίῃ ληΐτιδι δῖος Ὀδυσσεὺς
10,488,10.488,ΟΔΥΣΣΕΥΣ,πολύμητις,,,ὄφρα δυώδεκ’ ἔπεφνεν· ἀτὰρ πολύμητις Ὀδυσσεὺς
10,489,10.489,ΔΙΟΜΗΔΗΣ,Τυδεΐδης,,,ὅν τινα Τυδεΐδης ἄορι πλήξειε παραστὰς
10,528,10.528,ΔΙΟΜΗΔΗΣ,Τυδεΐδης,,,Τυδεΐδης δὲ χαμᾶζε θορὼν ἔναρα βροτόεντα
10,532,10.532,ΝΕΣΤΩΡ,πρῶτος,,,Νέστωρ δὲ πρῶτος κτύπον ἄϊε φώνησέν τε·
10,536,10.536,ΔΙΟΜΗΔΗΣ,κρατερὸς,Nestor,Greeks,αἲ γὰρ δὴ Ὀδυσεύς τε καὶ ὃ κρατερὸς Διομήδης
10,543,10.543,ΝΕΣΤΩΡ,πρῶτος,,,πρῶτος δ’ ἐξερέεινε Γερήνιος ἱππότα Νέστωρ·
10,543,10.543,ΝΕΣΤΩΡ,Γερήνιος,,,πρῶτος δ’ ἐξερέεινε Γερήνιος ἱππότα Νέστωρ·
10,543,10.543,ΝΕΣΤΩΡ,ἱππότα,,,πρῶτος δ’ ἐξερέεινε Γερήνιος ἱππότα Νέστωρ·
10,544,10.544,ΟΔΥΣΣΕΥΣ,πολύαιν’,Nestor,Diomedes; Odysseus,εἴπ’ ἄγε μ’ ὦ πολύαιν’ Ὀδυσεῦ μέγα κῦδος Ἀχαιῶν
10,554,10.554,ΟΔΥΣΣΕΥΣ,πολύμητις,,,τὸν δ’ ἀπαμειβόμενος προσέφη πολύμητις Ὀδυσσεύς·
10,559,10.559,ΔΙΟΜΗΔΗΣ,ἀγαθὸς,Odysseus,Nestor,Θρηΐκιοι· τὸν δέ σφιν ἄνακτ’ ἀγαθὸς Διομήδης
11,7,11.7,ΑΙΑΣ,Τελαμωνιάδαο,,,ἠμὲν ἐπ’ Αἴαντος κλισίας Τελαμωνιάδαο
11,15,11.15,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδης,,,Ἀτρεΐδης δ’ ἐβόησεν ἰδὲ ζώννυσθαι ἄνωγεν
11,99,11.99,ΑΓΑΜΕΜΝΩΝ,ἄναξ ἀνδρῶν,,,καὶ τοὺς μὲν λίπεν αὖθι ἄναξ ἀνδρῶν Ἀγαμέμνων
11,104,11.104,ΑΧΙΛΛΕΥΣ,περικλυτός,,,Ἄντιφος αὖ παρέβασκε περικλυτός· ὥ ποτ’ Ἀχιλλεὺς
11,107,11.107,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδης,,,δὴ τότε γ’ Ἀτρεΐδης εὐρὺ κρείων Ἀγαμέμνων
11,107,11.107,ΑΓΑΜΕΜΝΩΝ,κρείων,,,δὴ τότε γ’ Ἀτρεΐδης εὐρὺ κρείων Ἀγαμέμνων
11,112,11.112,ΑΧΙΛΛΕΥΣ,Ἴδης,,,"εἶδεν, ὅτ’ ἐξ Ἴδης ἄγαγεν πόδας ὠκὺς Ἀχιλλεύς."
11,112,11.112,ΑΧΙΛΛΕΥΣ,ὠκὺς,,,"εἶδεν, ὅτ’ ἐξ Ἴδης ἄγαγεν πόδας ὠκὺς Ἀχιλλεύς."
11,112,11.112,ΑΧΙΛΛΕΥΣ,πόδας ὠκὺς,,,"εἶδεν, ὅτ’ ἐξ Ἴδης ἄγαγεν πόδας ὠκὺς Ἀχιλλεύς."
11,125,11.125,ΜΕΝΕΛΑΟΣ,ξανθῷ,,,"οὐκ εἴασχ’ Ἑλένην δόμεναι ξανθῷ Μενελάῳ,"
11,130,11.130,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδης,,,Ἀτρεΐδης· τὼ δ’ αὖτ’ ἐκ δίφρου γουναζέσθην·
11,140,11.140,ΟΔΥΣΣΕΥΣ,ἀντιθέῳ,Agamemnon,Hippolochus; Peisander,ἀγγελίην ἐλθόντα σὺν ἀντιθέῳ Ὀδυσῆϊ
11,158,11.158,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδῃ,,,ὣς ἄρ’ ὑπ’ Ἀτρεΐδῃ Ἀγαμέμνονι πῖπτε κάρηνα
11,165,11.165,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδης,,,Ἀτρεΐδης δ’ ἕπετο σφεδανὸν Δαναοῖσι κελεύων.
11,169,11.169,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδης,,,"Ἀτρεΐδης, λύθρῳ δὲ παλάσσετο χεῖρας ἀάπτους."
11,177,11.177,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδης,,,ὣς τοὺς Ἀτρεΐδης ἔφεπε κρείων Ἀγαμέμνων
11,186,11.186,ΕΚΤΩΡ,ταχεῖα,Zeus,Iris,"βάσκ’ ἴθι Ἶρι ταχεῖα, τὸν Ἕκτορι μῦθον ἐνίσπες·"
11,197,11.197,ΕΚΤΩΡ,δαΐφρονος,,,εὗρ’ υἱὸν Πριάμοιο δαΐφρονος Ἕκτορα δῖον
11,197,11.197,ΕΚΤΩΡ,δῖον,,,εὗρ’ υἱὸν Πριάμοιο δαΐφρονος Ἕκτορα δῖον
11,233,11.233,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδης,,,"Ἀτρεΐδης μὲν ἅμαρτε, παραὶ δέ οἱ ἐτράπετ’ ἔγχος,"
11,246,11.246,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδης,,,"δὴ τότε γ’ Ἀτρεΐδης Ἀγαμέμνων ἐξενάριξε,"
11,254,11.254,ΑΓΑΜΕΜΝΩΝ,ἄναξ ἀνδρῶν,,,ῥίγησέν τ’ ἄρ’ ἔπειτα ἄναξ ἀνδρῶν Ἀγαμέμνων·
11,262,11.262,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδῃ,,,ἔνθ’ Ἀντήνορος υἷες ὑπ’ Ἀτρεΐδῃ βασιλῆϊ
11,268,11.268,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδαο,,,ὀξεῖαι δ’ ὀδύναι δῦνον μένος Ἀτρεΐδαο.
11,272,11.272,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδαο,,,ὣς ὀξεῖ’ ὀδύναι δῦνον μένος Ἀτρεΐδαο.
11,295,11.295,ΕΚΤΩΡ,Πριαμίδης,,,Ἕκτωρ Πριαμίδης βροτολοιγῷ ἶσος Ἄρηϊ.
11,295,11.295,ΕΚΤΩΡ,ἶσος,,,Ἕκτωρ Πριαμίδης βροτολοιγῷ ἶσος Ἄρηϊ.
11,300,11.300,ΕΚΤΩΡ,Πριαμίδης,,,"Ἕκτωρ Πριαμίδης, ὅτε οἱ Ζεὺς κῦδος ἔδωκεν;"
11,312,11.312,ΔΙΟΜΗΔΗΣ,Τυδεΐδῃ,,,εἰ μὴ Τυδεΐδῃ Διομήδεϊ κέκλετ’ Ὀδυσσεύς·
11,313,11.313,ΔΙΟΜΗΔΗΣ,Τυδεΐδη,Odysseus,Diomedes,Τυδεΐδη τί παθόντε λελάσμεθα θούριδος ἀλκῆς;
11,315,11.315,ΕΚΤΩΡ,κορυθαίολος,Odysseus,Diomedes,ἔσσεται εἴ κεν νῆας ἕλῃ κορυθαίολος Ἕκτωρ.
11,316,11.316,ΔΙΟΜΗΔΗΣ,κρατερὸς,,,τὸν δ’ ἀπαμειβόμενος προσέφη κρατερὸς Διομήδης·
11,327,11.327,ΕΚΤΩΡ,δῖον,,,ἀσπασίως φεύγοντες ἀνέπνεον Ἕκτορα δῖον.
11,333,11.333,ΔΙΟΜΗΔΗΣ,Τυδεΐδης,,,τοὺς μὲν Τυδεΐδης δουρικλειτὸς Διομήδης
11,333,11.333,ΔΙΟΜΗΔΗΣ,δουρικλειτὸς,,,τοὺς μὲν Τυδεΐδης δουρικλειτὸς Διομήδης
11,345,11.345,ΔΙΟΜΗΔΗΣ,ἀγαθὸς,,,"τὸν δὲ ἰδὼν ῥίγησε βοὴν ἀγαθὸς Διομήδης,"
11,345,11.345,ΔΙΟΜΗΔΗΣ,βοὴν ἀγαθὸς,,,"τὸν δὲ ἰδὼν ῥίγησε βοὴν ἀγαθὸς Διομήδης,"
11,347,11.347,ΕΚΤΩΡ,ὄβριμος,Diomedes,Odysseus,νῶϊν δὴ τόδε πῆμα κυλίνδεται ὄβριμος Ἕκτωρ·
11,357,11.357,ΔΙΟΜΗΔΗΣ,Τυδεΐδης,,,ὄφρα δὲ Τυδεΐδης μετὰ δούρατος ᾤχετ’ ἐρωὴν
11,357,11.357,ΔΙΟΜΗΔΗΣ,δούρατος,,,ὄφρα δὲ Τυδεΐδης μετὰ δούρατος ᾤχετ’ ἐρωὴν
11,359,11.359,ΕΚΤΩΡ,τόφρ’,,,"τόφρ’ Ἕκτωρ ἔμπνυτο, καὶ ἂψ ἐς δίφρον ὀρούσας"
11,361,11.361,ΔΙΟΜΗΔΗΣ,κρατερὸς,,,δουρὶ δ’ ἐπαΐσσων προσέφη κρατερὸς Διομήδης·
11,369,11.369,ΕΛΕΝΟΣ,ἠϋκόμοιο,,,αὐτὰρ Ἀλέξανδρος Ἑλένης πόσις ἠϋκόμοιο
11,370,11.370,ΔΙΟΜΗΔΗΣ,Τυδεΐδῃ,,,"Τυδεΐδῃ ἔπι τόξα τιταίνετο ποιμένι λαῶν,"
11,384,11.384,ΔΙΟΜΗΔΗΣ,κρατερὸς,,,τὸν δ’ οὐ ταρβήσας προσέφη κρατερὸς Διομήδης·
11,396,11.396,ΟΔΥΣΣΕΥΣ,δουρικλυτὸς,,,"ὣς φάτο, τοῦ δ’ Ὀδυσεὺς δουρικλυτὸς ἐγγύθεν ἐλθὼν"
11,430,11.430,ΟΔΥΣΣΕΥΣ,πολύαινε,Socus,Odysseus,ὦ Ὀδυσεῦ πολύαινε δόλων ἆτ’ ἠδὲ πόνοιο
11,449,11.449,ΟΔΥΣΣΕΥΣ,δῖος,,,δούπησεν δὲ πεσών· ὃ δ’ ἐπεύξατο δῖος Ὀδυσσεύς·
11,465,11.465,ΑΙΑΣ,διογενὲς,Menelaus,Aias (son of Telamon),Αἶαν διογενὲς Τελαμώνιε κοίρανε λαῶν
11,466,11.466,ΟΔΥΣΣΕΥΣ,ταλασίφρονος,Menelaus,Aias (son of Telamon),ἀμφί μ’ Ὀδυσσῆος ταλασίφρονος ἵκετ’ ἀϋτὴ
11,482,11.482,ΟΔΥΣΣΕΥΣ,δαΐφρονα,,,ὥς ῥα τότ’ ἀμφ’ Ὀδυσῆα δαΐφρονα ποικιλομήτην
