Book,Line,Token,Lemma,POS,Morph,FilterReason
17,525,φαεινῷ,φαεινός,ADJ,"{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Neut', 'case': 'Dat'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Neut', 'case': 'Dat'})"
17,533,τοὺς,ὁ,PRON,"{'pos': 'PRON', 'number': 'Plur', 'gender': 'Masc', 'case': 'Acc'}",POS_not_ADJ_or_Part
17,533,ὑποταρβήσαντες,ὑποταρβέω,VERB,"{'pos': 'VERB', 'number': 'Plur', 'tense': 'Aor', 'mood': 'Part', 'voice': 'Act', 'gender': 'Masc', 'case': 'Nom'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'VERB', 'number': 'Plur', 'tense': 'Aor', 'mood': 'Part', 'voice': 'Act', 'gender': 'Masc', 'case': 'Nom'})"
17,533,ἐχώρησαν,χωρέω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Plur', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
17,533,πάλιν,πάλιν,ADV,{'pos': 'ADV'},POS_not_ADJ_or_Part
17,533,αὖτις,αὖθις,ADV,{'pos': 'ADV'},POS_not_ADJ_or_Part
17,534,Αἰνείας,Αἰνείας,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'}",POS_not_ADJ_or_Part
17,534,ἠδὲ,ἠδέ,CONJ,{'pos': 'CONJ'},POS_not_ADJ_or_Part
17,534,Χρομίος,Χρομίος,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'}",POS_not_ADJ_or_Part
17,535,Ἄρητον,Ἄρητος,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Acc'}",POS_not_ADJ_or_Part
17,565,ἀλλ̓,ἀλλά,ADV,{'pos': 'ADV'},POS_not_ADJ_or_Part
17,565,πυρὸς,πῦρ,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Neut', 'case': 'Gen'}",POS_not_ADJ_or_Part
17,565,αἰνὸν,αἰνός,ADJ,"{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Neut', 'case': 'Acc'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Neut', 'case': 'Acc'})"
17,565,ἔχει,ἔχω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Pres', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
17,565,μένος,μένος,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Neut', 'case': 'Acc'}",POS_not_ADJ_or_Part
17,576,μάλιστα,μάλα,ADV,"{'pos': 'ADV', 'degree': 'Sup'}",POS_not_ADJ_or_Part
17,576,μιν,μιν,PRON,"{'pos': 'PRON', 'number': 'Sing', 'gender': 'Masc', 'case': 'Acc'}",POS_not_ADJ_or_Part
17,576,τίεν,τίω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Impf', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
17,577,δήμου,δῆμος,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Gen'}",POS_not_ADJ_or_Part
17,577,ἐπεί,ἐπεί,CONJ,{'pos': 'CONJ'},POS_not_ADJ_or_Part
17,577,ἑταῖρος,ἑταῖρος,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'}",POS_not_ADJ_or_Part
17,577,ἔην,εἰμί,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Impf', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
17,601,Λήϊτον,Λήιτος,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Acc'}",POS_not_ADJ_or_Part
17,601,αὖθ̓,αὖτε,ADV,{'pos': 'ADV'},POS_not_ADJ_or_Part
17,601,σχεδὸν,σχεδόν,ADV,{'pos': 'ADV'},POS_not_ADJ_or_Part
17,601,οὔτασε,οὐτάζω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
17,601,χεῖῤ,χείρ,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Fem', 'case': 'Acc'}",POS_not_ADJ_or_Part
17,601,ἐπὶ,ἐπί,ADP,{'pos': 'ADP'},POS_not_ADJ_or_Part
17,601,καρπῷ,καρπός,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Dat'}",POS_not_ADJ_or_Part
17,602,υἱὸν,υἱός,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Acc'}",POS_not_ADJ_or_Part
17,602,Ἀλεκτρυόνος,Ἀλεκτρυών,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Gen'}",POS_not_ADJ_or_Part
17,693,ἀτὰρ,ἀτάρ,DET,{'pos': 'DET'},POS_not_ADJ_or_Part
17,693,τεύχἐ,τεῦχος,NOUN,"{'pos': 'NOUN', 'number': 'Plur', 'gender': 'Neut', 'case': 'Acc'}",POS_not_ADJ_or_Part
17,693,ἔχει,ἔχω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Pres', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
17,753,τοῖσι,ὁ,PRON,"{'pos': 'PRON', 'number': 'Plur', 'gender': 'Masc', 'case': 'Dat'}",POS_not_ADJ_or_Part
17,753,μάλιστα,μάλα,ADV,"{'pos': 'ADV', 'degree': 'Sup'}",POS_not_ADJ_or_Part
17,754,Αἰνείας,Αἰνείας,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'}",POS_not_ADJ_or_Part
17,754,Ἀγχισιάδης,Ἀγχισιάδης,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'}",POS_not_ADJ_or_Part
17,754,καὶ,καί,CONJ,{'pos': 'CONJ'},POS_not_ADJ_or_Part
18,21,ἀτὰρ,ἀτάρ,DET,{'pos': 'DET'},POS_not_ADJ_or_Part
18,21,τεύχἐ,τεῦχος,NOUN,"{'pos': 'NOUN', 'number': 'Plur', 'gender': 'Neut', 'case': 'Acc'}",POS_not_ADJ_or_Part
18,21,ἔχει,ἔχω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Pres', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
18,82,τὸν,ὁ,PRON,"{'pos': 'PRON', 'number': 'Sing', 'gender': 'Masc', 'case': 'Acc'}",POS_not_ADJ_or_Part
18,82,ἀπώλεσα,ἀπόλλυμι,VERB,"{'pos': 'VERB', 'person': '1', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
18,82,τεύχεα,τεῦχος,NOUN,"{'pos': 'NOUN', 'number': 'Plur', 'gender': 'Neut', 'case': 'Acc'}",POS_not_ADJ_or_Part
18,83,ἀπέδυσε,ἀποδύνω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
18,83,πελώρια,πελώριος,ADJ,"{'pos': 'ADJ', 'number': 'Plur', 'gender': 'Neut', 'case': 'Acc'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Plur', 'gender': 'Neut', 'case': 'Acc'})"
18,83,θαῦμα,θαῦμα,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Neut', 'case': 'Acc'}",POS_not_ADJ_or_Part
18,83,ἰδέσθαι,εἶδον,VERB,"{'pos': 'VERB', 'tense': 'Aor', 'mood': 'Inf', 'voice': 'Mid'}",POS_not_ADJ_or_Part
18,84,καλά,καλός,ADJ,"{'pos': 'ADJ', 'number': 'Plur', 'gender': 'Neut', 'case': 'Acc'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Plur', 'gender': 'Neut', 'case': 'Acc'})"
18,91,ἄνδρεσσι,ἀνήρ,NOUN,"{'pos': 'NOUN', 'number': 'Plur', 'gender': 'Masc', 'case': 'Dat'}",POS_not_ADJ_or_Part
18,91,μετέμμεναι,μέτειμι,VERB,"{'pos': 'VERB', 'tense': 'Pres', 'mood': 'Inf', 'voice': 'Act'}",POS_not_ADJ_or_Part
18,92,ἐμῷ,ἐμός,ADJ,"{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Neut', 'case': 'Dat'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Neut', 'case': 'Dat'})"
18,92,ὑπὸ,ὑπό,ADP,{'pos': 'ADP'},POS_not_ADJ_or_Part
18,92,δουρὶ,δόρυ,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Neut', 'case': 'Dat'}",POS_not_ADJ_or_Part
18,92,ἀπὸ,ἀπό,ADP,{'pos': 'ADP'},POS_not_ADJ_or_Part
18,92,θυμὸν,θυμός,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Acc'}",POS_not_ADJ_or_Part
18,131,μὲν,μέν,DET,{'pos': 'DET'},POS_not_ADJ_or_Part
18,132,ὤμοισιν,ὦμος,NOUN,"{'pos': 'NOUN', 'number': 'Plur', 'gender': 'Masc', 'case': 'Dat'}",POS_not_ADJ_or_Part
18,132,ἀγάλλεται,ἀγάλλω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Pres', 'mood': 'Ind', 'voice': 'Mp'}",POS_not_ADJ_or_Part
18,153,τόν,ὁ,PRON,"{'pos': 'PRON', 'number': 'Sing', 'gender': 'Masc', 'case': 'Acc'}",POS_not_ADJ_or_Part
18,153,κίχον,κιχάνω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Plur', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
18,153,λαός,λαός,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'}",POS_not_ADJ_or_Part
18,153,καὶ,καί,CONJ,{'pos': 'CONJ'},POS_not_ADJ_or_Part
18,153,ἵπποι,ἵππος,NOUN,"{'pos': 'NOUN', 'number': 'Plur', 'gender': 'Masc', 'case': 'Nom'}",POS_not_ADJ_or_Part
18,154,Πριάμοιο,Πρίαμος,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Gen'}",POS_not_ADJ_or_Part
18,154,πάϊς,παῖς,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'}",POS_not_ADJ_or_Part
18,154,φλογὶ,φλόξ,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Dat'}",POS_not_ADJ_or_Part
18,154,ἀλκήν,ἀλκή,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Fem', 'case': 'Acc'}",POS_not_ADJ_or_Part
18,155,τρὶς,τρίς,ADV,{'pos': 'ADV'},POS_not_ADJ_or_Part
18,155,μέν,μέν,DET,{'pos': 'DET'},POS_not_ADJ_or_Part
18,155,μιν,μιν,PRON,"{'pos': 'PRON', 'number': 'Sing', 'gender': 'Masc', 'case': 'Acc'}",POS_not_ADJ_or_Part
18,155,μετόπισθε,μετόπισθε,ADV,{'pos': 'ADV'},POS_not_ADJ_or_Part
18,155,ποδῶν,πούς,NOUN,"{'pos': 'NOUN', 'number': 'Plur', 'gender': 'Masc', 'case': 'Gen'}",POS_not_ADJ_or_Part
18,155,λάβε,λαμβάνω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
18,156,ἑλκέμεναι,ἕλκω,VERB,"{'pos': 'VERB', 'tense': 'Pres', 'mood': 'Inf', 'voice': 'Act'}",POS_not_ADJ_or_Part
18,156,μέγα,μέγας,ADJ,"{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Neut', 'case': 'Acc'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Neut', 'case': 'Acc'})"
18,156,Τρώεσσιν,Τρώς,NOUN,"{'pos': 'NOUN', 'number': 'Plur', 'gender': 'Masc', 'case': 'Dat'}",POS_not_ADJ_or_Part
18,156,ὁμόκλα,ὁμοκλέω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Impf', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
18,175,μάλιστα,μάλα,ADV,"{'pos': 'ADV', 'degree': 'Sup'}",POS_not_ADJ_or_Part
18,176,ἑλκέμεναι,ἕλκω,VERB,"{'pos': 'VERB', 'tense': 'Pres', 'mood': 'Inf', 'voice': 'Act'}",POS_not_ADJ_or_Part
18,176,μέμονεν,μέμονα,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Perf', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
18,284,τὸν,ὁ,PRON,"{'pos': 'PRON', 'number': 'Sing', 'gender': 'Masc', 'case': 'Acc'}",POS_not_ADJ_or_Part
18,284,ὑπόδρα,ὑπόδρα,ADV,{'pos': 'ADV'},POS_not_ADJ_or_Part
18,284,προσέφη,πρόσφημι,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Impf', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
18,310,ἀγόρεὐ,ἀγορεύω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Impf', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
18,310,ἐπὶ,ἐπί,ADP,{'pos': 'ADP'},POS_not_ADJ_or_Part
18,310,Τρῶες,Τρώς,NOUN,"{'pos': 'NOUN', 'number': 'Plur', 'gender': 'Masc', 'case': 'Nom'}",POS_not_ADJ_or_Part
18,310,κελάδησαν,κελαδέω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Plur', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
18,311,νήπιοι,νήπιος,ADJ,"{'pos': 'ADJ', 'number': 'Plur', 'gender': 'Masc', 'case': 'Nom'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Plur', 'gender': 'Masc', 'case': 'Nom'})"
19,134,ἐγών,ἐγώ,PRON,"{'pos': 'PRON', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'}",POS_not_ADJ_or_Part
19,134,ὅτε,ὅτε,CONJ,{'pos': 'CONJ'},POS_not_ADJ_or_Part
19,134,αὖτε,αὖτε,ADV,{'pos': 'ADV'},POS_not_ADJ_or_Part
19,135,Ἀργείους,Ἀργεῖος,ADJ,"{'pos': 'ADJ', 'number': 'Plur', 'gender': 'Masc', 'case': 'Acc'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Plur', 'gender': 'Masc', 'case': 'Acc'})"
19,135,ὀλέκεσκεν,ὀλέκω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Impf', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
19,135,ἐπὶ,ἐπί,ADP,{'pos': 'ADP'},POS_not_ADJ_or_Part
19,135,πρυμνῇσι,πρυμνός,ADJ,"{'pos': 'ADJ', 'number': 'Plur', 'gender': 'Fem', 'case': 'Dat'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Plur', 'gender': 'Fem', 'case': 'Dat'})"
19,135,νέεσσιν,ναῦς,NOUN,"{'pos': 'NOUN', 'number': 'Plur', 'gender': 'Fem', 'case': 'Dat'}",POS_not_ADJ_or_Part
19,203,μὲν,μέν,DET,{'pos': 'DET'},POS_not_ADJ_or_Part
19,203,κέαται,κεῖμαι,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Plur', 'tense': 'Pres', 'mood': 'Ind', 'voice': 'Mp'}",POS_not_ADJ_or_Part
19,203,δεδαϊγμένοι,δαίζω,VERB,"{'pos': 'VERB', 'number': 'Plur', 'tense': 'Perf', 'mood': 'Part', 'voice': 'Mp', 'gender': 'Masc', 'case': 'Nom'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'VERB', 'number': 'Plur', 'tense': 'Perf', 'mood': 'Part', 'voice': 'Mp', 'gender': 'Masc', 'case': 'Nom'})"
19,203,οὓς,ὅς,PRON,"{'pos': 'PRON', 'number': 'Plur', 'gender': 'Masc', 'case': 'Acc'}",POS_not_ADJ_or_Part
19,203,ἐδάμασσεν,δαμάζω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
19,204,Πριαμίδης,Πριαμίδης,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'}",POS_not_ADJ_or_Part
19,204,ὅτε,ὅτε,CONJ,{'pos': 'CONJ'},POS_not_ADJ_or_Part
19,204,Ζεὺς,Ζεύς,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'}",POS_not_ADJ_or_Part
19,204,κῦδος,κῦδος,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Neut', 'case': 'Acc'}",POS_not_ADJ_or_Part
19,204,ἔδωκεν,δίδωμι,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
2,807,ἔφαθ̓,φημί,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Impf', 'mood': 'Ind', 'voice': 'Mp'}",POS_not_ADJ_or_Part
2,807,θεᾶς,θεά,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Fem', 'case': 'Gen'}",POS_not_ADJ_or_Part
2,807,ἔπος,ἔπος,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Neut', 'case': 'Acc'}",POS_not_ADJ_or_Part
2,807,ἠγνοίησεν,ἀγνοέω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
2,816,Τρωσὶ,Τρώς,NOUN,"{'pos': 'NOUN', 'number': 'Plur', 'gender': 'Masc', 'case': 'Dat'}",POS_not_ADJ_or_Part
2,816,μὲν,μέν,DET,{'pos': 'DET'},POS_not_ADJ_or_Part
2,816,ἡγεμόνευε,ἡγεμονεύω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Impf', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
2,817,Πριαμίδης,Πριαμίδης,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'}",POS_not_ADJ_or_Part
20,364,Τρώεσσι,Τρώς,NOUN,"{'pos': 'NOUN', 'number': 'Plur', 'gender': 'Masc', 'case': 'Dat'}",POS_not_ADJ_or_Part
20,365,κέκλεθ̓,κέλομαι,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Mid'}",POS_not_ADJ_or_Part
20,365,φάτο,φημί,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Mid'}",POS_not_ADJ_or_Part
20,365,ἴμεναι,εἶμι,VERB,"{'pos': 'VERB', 'tense': 'Pres', 'mood': 'Inf', 'voice': 'Act'}",POS_not_ADJ_or_Part
20,365,ἄντ̓,ἄντα,ADP,{'pos': 'ADP'},POS_not_ADJ_or_Part
20,379,ἔφαθ̓,φημί,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Impf', 'mood': 'Ind', 'voice': 'Mp'}",POS_not_ADJ_or_Part
20,379,αὖτις,αὖθις,ADV,{'pos': 'ADV'},POS_not_ADJ_or_Part
20,379,ἐδύσετο,δύω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Mid'}",POS_not_ADJ_or_Part
20,379,οὐλαμὸν,οὐλαμός,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Acc'}",POS_not_ADJ_or_Part
20,379,ἀνδρῶν,ἀνήρ,NOUN,"{'pos': 'NOUN', 'number': 'Plur', 'gender': 'Masc', 'case': 'Gen'}",POS_not_ADJ_or_Part
20,419,ἐνόησε,νοέω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
20,419,κασίγνητον,κασίγνητος,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Acc'}",POS_not_ADJ_or_Part
20,419,Πολύδωρον,Πολύδωρος,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Acc'}",POS_not_ADJ_or_Part
20,420,ἔντερα,ἔντερον,NOUN,"{'pos': 'NOUN', 'number': 'Plur', 'gender': 'Neut', 'case': 'Acc'}",POS_not_ADJ_or_Part
20,420,χερσὶν,χείρ,NOUN,"{'pos': 'NOUN', 'number': 'Plur', 'gender': 'Fem', 'case': 'Dat'}",POS_not_ADJ_or_Part
20,430,τὸν,ὁ,PRON,"{'pos': 'PRON', 'number': 'Sing', 'gender': 'Masc', 'case': 'Acc'}",POS_not_ADJ_or_Part
20,430,προσέφη,πρόσφημι,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Impf', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
21,5,ἤματι,ἦμαρ,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Neut', 'case': 'Dat'}",POS_not_ADJ_or_Part
21,5,προτέρῳ,πρότερος,ADJ,"{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Neut', 'case': 'Dat'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Neut', 'case': 'Dat'})"
21,5,ὅτε,ὅτε,ADV,{'pos': 'ADV'},POS_not_ADJ_or_Part
21,5,μαίνετο,μαίνομαι,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Impf', 'mood': 'Ind', 'voice': 'Mp'}",POS_not_ADJ_or_Part
21,279,ὄφελ̓,ὀφείλω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
21,279,κτεῖναι,κτείνω,VERB,"{'pos': 'VERB', 'tense': 'Aor', 'mood': 'Inf', 'voice': 'Act'}",POS_not_ADJ_or_Part
21,279,ἐνθάδε,ἐνθάδε,ADV,{'pos': 'ADV'},POS_not_ADJ_or_Part
21,279,ἔτραφ̓,τρέφω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Impf', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
22,96,ἄσβεστον,ἄσβεστος,ADJ,"{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Neut', 'case': 'Acc'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Neut', 'case': 'Acc'})"
22,96,μένος,μένος,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Neut', 'case': 'Acc'}",POS_not_ADJ_or_Part
22,96,ὑπεχώρει,ὑποχωρέω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Impf', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
22,97,πύργῳ,πύργος,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Dat'}",POS_not_ADJ_or_Part
22,97,ἔπι,ἐπί,ADP,{'pos': 'ADP'},POS_not_ADJ_or_Part
22,107,ἧφι,ἑός,ADJ,"{'pos': 'ADJ', 'number': 'Plur', 'gender': 'Fem', 'case': 'Dat'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Plur', 'gender': 'Fem', 'case': 'Dat'})"
22,107,βίηφι,βία,NOUN,"{'pos': 'NOUN', 'number': 'Plur', 'gender': 'Fem', 'case': 'Dat'}",POS_not_ADJ_or_Part
22,107,ὤλεσε,ὄλλυμι,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
22,107,λαόν,λαός,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Acc'}",POS_not_ADJ_or_Part
22,143,ἰθὺς,ἰθύς,ADV,{'pos': 'ADV'},POS_not_ADJ_or_Part
22,143,πέτετο,πέτομαι,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Impf', 'mood': 'Ind', 'voice': 'Mp'}",POS_not_ADJ_or_Part
22,143,τρέσε,τρέω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
22,144,τεῖχος,τεῖχος,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Neut', 'case': 'Acc'}",POS_not_ADJ_or_Part
22,144,ὕπο,ὑπό,ADP,{'pos': 'ADP'},POS_not_ADJ_or_Part
22,144,Τρώων,Τρώς,NOUN,"{'pos': 'NOUN', 'number': 'Plur', 'gender': 'Masc', 'case': 'Gen'}",POS_not_ADJ_or_Part
